id,PipelineChainage,ROUMarker,ODMeter,Latitude,Longitude,ControllerName,ChannelID,TerrainClassification,LandmarkDescription,AddionalDecription,VulnerablePoint,regioninfoId
2642,399000,kmp-399,11201,26.583897,79.809263,13,2,High Tension Tower and pump,40 mtr from dirt towards Sv-10 .Right side 150 mtr Transformer.,,,5
2643,400000,kmp-400,10171,26.578981,79.818881,13,2,Pump and Tress,Right Side 15 Mtr Boring pump and transformer.and left Side mango tree,MUD ROAD,,5
2644,400237,"W/b-400.243,tlp",9980,26.578488,79.819874,13,2,Road Crossing,Main road Crsossing sv-11 --5mtr sRoad,ASPHALTED ROAD,,5
2645,400337,b-w/b,9880,26.575398,79.824671,13,2,Boring,Left side 20 Mtr dirt road And 40 mtrs Boring and transfomer t/w Sv-10,,,5
2646,401000,kmp-401,9217,26.574822,79.825567,13,2,Boring,t/w Sv-10,,,5
2647,401723,"w/b-401.712,tlp",8498,26.571146,79.832999,13,2,Road Crossing,Main road Crossing sv-11 side t/w Sv-10,ASPHALTED ROAD,,5
2648,401906,w/b-401.878,8315,26.570817,79.833671,13,2,Trees,right Side t/w Sv-10,,,5
2649,402000,KMP-402,8221,26.569961,79.835423,13,2,Trees,Right Side 20 mtr Peepal tree t/w Sv-10,,,5
2650,402835,"w/b-402.806,tlp",7366,26.56643,79.842564,13,2,Road Crossing,Main road Crossing 3mtr Sv-11 side and open space left and right side around 25 mtr and 10 mtr near pond (jcb)t/w Sv-10,ASPHALTED ROAD,,5
2651,403000,kmp-403,7201,26.565999,79.843412,13,2,Trees,neem tree on right side 20 mtr t/w Sv-10,,,5
2652,403096,b/b,7105,26.565209,79.844405,13,2,Boring,right side boring 100 mtr and well on 20 mtr from 0 point,,,5
2653,403136,w/b-403.183,6969,26.563262,79.846809,13,2,Brick Road,"sv-11 side, brick road 4 mtr ,right side 15 m neem tree left side has house onsv-10 side ",ASPHALTED ROAD,,5
2654,403735,"w/b-403.774,tlp",6370,26.560653,79.850122,13,2,Road Crossing,"left side 20 mtr and right side electric pole and residential area right side50 mtr away sv-11 side,6 mtr main road t/w sv-10",ASPHALTED ROAD,,5
2655,403910,b/b,6195,26.560515,79.85028,13,2,Trees,right side 20 mtr neem tree and peepal tree 30 mtr,,,5
2656,404000,kmp-404,6105,26.560017,79.850732,13,2,Temple,right side 20 mtr temple and peepal tree,MUD ROAD,,5
2657,404011,w/b- 404.045,6059,26.559227,79.851525,13,2,Canal,Canal Sv-11 Side.,,,5
2658,404235,w/b-404.463 & tlp,5835,26.556966,79.853713,13,2,Road Crossing,main road crossing 5 mtr sv-11 side,ASPHALTED ROAD,,5
2659,404983,"b-w/b, tlp",5087,26.552444,79.85791,13,2,Dirt Road,dirt road 4 mtr,,,5
2660,405812,w/b-405.827,4258,26.546941,79.863416,13,2,Pump,pump on 50mtr right and 30 mtr left well from 0 point t/w sv-10,,,5
2661,406000,kmp-406,4070,26.54675,79.863892,13,2,Farm land,in farm,,,5
2662,406207,"w/b-406.171,tlp",3863,26.545424,79.86758,13,2,Road Crossing,sv-11 side main road crossing 6mtr,ASPHALTED ROAD,,5
2663,406409,b-w/b,3615,26.545305,79.868293,13,2,Farm land,farm land,,,5
2664,406479,w/b-406.466,3545,26.545292,79.868429,13,2,Farm land,farm land,,,5
2665,406544,w/b- 406.517,3480,26.545121,79.86958,13,2,Road Crossing,SV-11 side main road crossing ,,,5
2666,406929,"W/B-406.887,TLP",3095,26.545014,79.872717,13,2,Dirt Road,"dirt road-4 mtr, right side 50 mtr away house and left side 100m small temple along with water tank",ASPHALTED ROAD,,5
2667,407000,kmp-407,3024,26.545114,79.876361,13,2,Poultry farm,right side 40-50 mtr poultary farm,,,5
2668,407697,b- W/B,2381,26.545256,79.880331,13,2,Farm land,inside farm,,,5
2669,407719,W/B-407.719,2269,26.545103,79.880633,13,2,Dirt Road,dirt road 7mtr sv-11 side,ASPHALTED ROAD,,5
2670,407801,tlp-xyz& b-w/b,2277,26.545244,79.880397,13,2,Dirt Road,dirt road  7 mtr sv-10 side,,,5
2671,409000,kmp-409,1078,26.538356,79.892328,13,2,Pump,left side 50-60mtr boring pump,,,5
2672,409156,tlp-xyz,844,26.537401,79.894115,13,2,Dirt road and pump,"5 mtr dirt road tlp t/w sv10 , 20 -25 mtr right side peepal tree and pump",,,5
2673,409476,W/B-409.643,524,26.535372,79.897706,13,2,Temple,"70 mtr away,small Temple right side towards sv-10",,,5
2674,409815,SV-11 RKPL,0,26.535016,79.898331,13,1,Boundary wall,SV-11 ,,,5
2675,409817,Bending W/B,183,26.535264,79.898092,13,2,Transformer,Transformer 50 m  right side 50 m,ASPHALTED ROAD,,5
2676,409970,b/b,185,26.535016,79.898331,13,1,Dirt Road,right side 40mtr temple and left side 30mtr dirt road ,,,5
2677,410000,kmp-410,316,26.534573,79.899144,13,1,Dirt Road,"fibre is 10mtr left from kmp, left side 50mtr dirt road and right side 15-29=0mtr residential area",,,5
2678,410000,SV-11 RKPL,0,26.535016,79.898331,13,2,Boundary wall,SV-11,,,5
2679,410491,b/b,807,26.531769,79.902889,13,1,Farm land ,farm land and left side 20-30mtr dirt road,,,5
2680,410597,w/b-410.624,913,26.530934,79.904002,13,1,Drain,"drain 3mtr,w/b on sv-11 side ",,,5
2681,411000,kmp-411,1298,26.530157,79.906413,13,1,Boring,left side 10-15mtr boring,,,5
2682,411222,tlp,1520,26.5294,79.909376,13,1,Road side,main road 3mtr on sv-11 side,,,5
2683,411224,w/b-411.224,1522,26.528997,79.910205,13,1,Road side,main road 3mtr on terminal side,,t,5
2684,411532,b/b,1830,26.528965,79.910729,13,1,Trees,left side 15mtr peepal and neem tree,,,5
2685,412000,kmp-412,2350,26.52819,79.918319,13,1,Trees,right side 30-40mtr peepal tree and God statue near to it,,,5
2686,412089,b/b,2439,26.528133,79.918492,13,1,Trees,right side 100mtr peepal tree and god statue near to it (jcb) ,,,5
2687,412579,b/b,2929,26.528291,79.921551,13,1,High Tension Tower,left side 10mtr cemented board RKPL-HPCL and 50-60mtr high tension tower,,,5
2688,412765,b/b,3115,26.528565,79.924021,13,1,Boring,1 mtr t/w sv-11 boring and left side 50mtr boring ,,,5
2689,412829,tlp,3179,26.528366,79.925905,13,1,Farm land ,farm land,,,5
2690,413000,kmp-413,3304,26.528393,79.926649,13,1,Trees,left side 5mtr neem tree,,,5
2691,413666,b/b,3970,26.528515,79.933331,13,1,Road side,main road on 50mtr from 0,,t,5
2692,413727,"w/b-413.658,tlp",4031,26.528562,79.934189,13,1,Road side,main road on 10mtr from 0,,,5
2693,413776,"w/b-413.692,tlp",4080,26.528163,79.934518,13,1,Dirt Road,right side 20-25 dirt road and left side 50mtr house,,,5
2694,413779,w/b-413.713,4083,26.528052,79.934563,13,1,Dirt Road,right side 20-25 dirt road and left side 50mtr house,,,5
2695,413981,b/b,4285,26.527986,79.934715,13,1,Pond,pond on left side 10mtr from 0,,,5
2696,414000,kmp-414,4377,26.526729,79.936029,13,1,Farm land ,farm land,,,5
2697,414087,b/b,4464,26.526189,79.937458,13,1,Graveyard,right side 70mtr dirt road and 200mtr graveyard,,,5
2698,414959,tlp,5336,26.524075,79.943804,13,1,Trees,right side 10mtr ber tree,,,5
2699,415000,kmp-415,5355,26.524091,79.943823,13,1,Trees,right side 20mtr ber tree,,,5
2700,415105,w/b-415.084,5460,26.523027,79.946247,13,1,River side,river 25mtr on 5mtr awayfrom w/b sv-11 side,,,5
2701,415303,w/b-415.126,5658,26.522402,79.947613,13,1,Farm land ,open space and right side 30mtr farm area ,,,5
2702,415368,w/b-415.225,5723,26.522286,79.947887,13,1,Open Place,right side open space and 200mtr house and peepal tree,,,5
2703,415373,tlp,5728,26.52199,79.948509,13,1,High Tension Tower,high tension tower 40 mtr t/w terminal ,,,5
2704,415518,tlp,5873,26.521939,79.948648,13,1,Dirt Road,2mtr dirt road edge on sv-11 side,,,5
2705,416000,kmp-416,6410,26.520294,79.952365,13,1,Residential area,right side 40mtr residential area (gambhirpur gaon),,t,5
2706,416029,tlp,6439,26.519159,79.954923,13,1,Dirt Road,tlp on 2mtr t/w terminal from dirt road,,,5
2707,416599,"w/b-416.619,tlp",7119,26.516478,79.960946,13,1,Open Place,open space 200mtr t/w terminal,,,5
2708,417000,kmp-417,7520,26.514979,79.964319,13,1,Farm land ,farm area,,,5
2709,417072,w/b-417.69--,7592,26.514905,79.964676,13,1,Dirt Road,left side 50-60mtr dirt road,,,5
2710,417525,w/b-417.542,8049,26.513447,79.969158,13,1,Drain,drain of 5mtr on sv-11 side,,,5
2711,417529,tlp,8053,26.513374,79.969389,13,1,Drain,drain of 5mtr on kanpur terminal side,,,5
2712,417552,w/b-417.565,8076,26.51335,79.969467,13,1,Dirt Road and Boring,dirt road edge on terminal side and boring on 50mtr t/w terminal,,,5
2713,418000,KMP-418,8524,26.513339,79.969507,13,1,Boring,"0 is on right side 1mtr from kmp,right side 50mtr boring and boring on 100mtr ",,,5
2714,418077,b/b,8601,26.512151,79.97327,13,1,Boring,right side 60mtr t/w terminal boring,,,5
2715,418434,b/b,9094,26.509738,79.977015,13,1,Boring,right side 40mtr boring and left side 50mtr house,,,5
2716,418451,w/b-418.388,8975,26.510593,79.975843,13,1,Road side,"0 on 10mtr right from map,4mtr t/w terminal main road",,,5
2717,418577,2-w/b-418.625,9237,26.509412,79.977777,13,1,Cement Road,"drain 7mtr on sv-11 side,left side 20mtr neem tree and on 10mtr cemented board(RKPL) ",,,5
2718,418590,tlp,9250,26.509543,79.979109,13,1,Bridge,left side 50mtr bridge ,,,5
2719,418912,b/b,9572,26.509705,79.980907,13,1,Farm land ,left side 5mtr farm area and right side 10mtr farm area ,,,5
2720,419000,kmp-419,9660,26.509825,79.982191,13,1,Farm land,0 on right side 20mtr from fibre,,,5
2721,419068,w/b-419.061,9728,26.509791,79.982996,13,1,Drain,drain of 15mtr on sv-11 side,,,5
2722,419437,tlp,10097,26.509582,79.986168,13,1,Dirt Road,2.5mtr dirt road,PAKKA ROAD,t,5
2723,419629,b/b,10289,26.509557,79.98686,13,1,Farm land and Boring,farm area and left side 20mtr neem tree and boring,,,5
2724,419636,w/b-419.643,10436,26.508342,79.98885,13,1,Houses,house on right side 70-80mtr ,,,5
2725,419740,w/b-419.749,10540,26.508147,79.989955,13,1,Trees,left side 100mtr neem tree,,,5
2726,420000,kmp-420,10800,26.508142,79.989979,13,1,Trees,right side 100mtr tress,,,5
2727,420143,tlp,10943,26.507559,79.992373,13,1,Dirt Road,on 2mtr dirt road t/w terminal side,,,5
2728,421000,kmp-421,11879,26.505396,80.000596,13,1,Boring,right side 100mtr boring ,,,5
2729,421156,w/b-421.165,12035,26.504994,80.00214,13,1,Drain,6mtr drain sv-11 side,PAKKA ROAD,t,5
2730,421166,tlp,12045,26.504582,80.003652,13,1,High Tension Tower,left 10mtr electric pole and on 100mtr grovt tube well,,,5
2731,421240,w/b-421.200,12119,26.50457,80.00368,13,1,Trees,left side 20mtr 2-neem tree,,,5
2732,422000,kmp-422,12953,26.502338,80.011792,13,1,Trees,right side 100mtr tree,,,5
2733,422366,tlp,13319,26.501339,80.015498,13,1,Dirt Road,dirt road 6mtr terminal side,,,5
2734,422448,w/b-422.421,13401,26.501324,80.01559,13,1,Open Place,open space---jcb,PAKKA ROAD,t,5
2735,422968,"tlp,w/b-422.950",13896,26.499942,80.020685,13,1,Farm land ,farm area,,,5
2736,423000,kmp-423,13928,26.499982,80.020711,13,1,High Tension Tower,left side 100mtr high tension tower,,,5
2737,423103,b/b,14031,26.499853,80.021042,13,1,Farm land and High tension tower,farm area and left side 150mtr high tension tower,,,5
2738,423713,b/b,14641,26.497508,80.026502,13,1,Dirt Road,dirt road 3mtr sv-11 side,,,5
2739,423830,w/b-423.719,14780,26.496711,80.028249,13,1,Dirt Road,dirt road 3mtr terminal side and left side 20mtr neem tree,,,5
2740,424000,kmp-424,14950,26.496698,80.02827,13,1,Trees,left side 20mtr mango tree,,,5
2741,424071,b/b,15021,26.495767,80.030365,13,1,Trees,left side 20-30mtr 2 mango tree,,,5
2742,424190,tlp,15195,26.495163,80.031924,13,1,Drain,drain 5mtr sv-11 side,,,5
2743,424200,w/b-424.020,15196,26.495158,80.031952,13,1,Drain,drain 5mtr terminal side,PAKKA ROAD,t,5
2744,424767,w/b-424.765,15795,26.493983,80.0361,13,1,Drain and Boring,"drain of 3mtr v-11 side,left side 50mtr tree and right side 50mtr boring",,,5
2745,425000,kmp-425,16028,26.493578,80.03744,13,1,Trees,left side 50mtr 2 peepal tree,,,5
2746,425067,w/b-425.148,16095,26.492924,80.039742,13,1,Well,right side 10mtr well,,,5
2747,425189,w/b-425.152,16217,26.492837,80.040106,13,1,Drain and Road,dirt road 2mtr on sv-11 side,,,5
2748,425358,b/b,16386,26.492524,80.041199,13,1,Trees,right side 100mtr trees and open space,,,5
2749,425504,b/b,16532,26.492032,80.042641,13,1,Trees,left side 40mtr neem tree,,,5
2750,425674,b/b,16805,26.490999,80.045553,13,1,Trees,left side 50mtr mango tree,,,5
2751,425738,b/b,16869,26.490971,80.046309,13,1,Trees,right side 100 mtr trees t/w terminal,,,5
2752,425794,tlp,16925,26.490744,80.046965,13,1,Drain and Road,"dirt road 2mtr, and drain of 6mtr on sv-11 side",,,5
2753,425800,w/b-425.831,16931,26.490631,80.047377,13,1,Dirt Road,drain 6mtr on terminal side ,,,5
2754,425812,b/b,16943,26.490626,80.047394,13,1,Trees,left side 10mtr 2mango tree and sheesham tree,,,5
2755,426000,kmp-426,17131,26.490181,80.048656,13,1,Dirt Road,dirt road 5mtr sv-11 side,,,5
2756,426064,tlp,17195,26.489999,80.049255,13,1,Forest area,right side 200mtr forest,,,5
2757,426551,tlp,17682,26.488133,80.054223,13,1,Dirt Road,dirt road 4mtr terminal side,PAKKA ROAD,t,5
2758,427000,kmp-427,18160,26.488125,80.054269,13,1,Boring,left side 200mtr boring and tree near to it,,,5
2759,427345,w/b-427.380,18505,26.485318,80.061809,13,1,Drain,drain 5mtr terminal side,,,5
2760,427504,b/b,18664,26.485309,80.06185,13,1,Temple,left side 150mtr mango tree and right side 300mtr temple,,,5
2761,427570,w/b-427.603,18730,26.484769,80.063304,13,1,Drain,drain 5mtr sv-11 side,PAKKA ROAD,t,5
2762,427579,tlp,18739,26.484602,80.063799,13,1,Road side,main road 3mtr terminal side,,,5
2763,427663,b/b,18823,26.484597,80.063828,13,1,School,right side 60mtr primary school,,,5
2764,428000,kmp-428,19173,26.483861,80.065797,13,1,Trees,left side 15mtr boring and neem tree and right side 5mtr bamboo tree,,,5
2765,428094,b/b,19267,26.483148,80.067787,13,1,Trees,60-70mtr t/w terminal mango and sheesham tree,,,5
2766,428377,tlp,19550,26.482862,80.06853,13,1,Boring and High Tension Tower,right side 50mtr boring and electric pole (mannual digging),,,5
2767,429000,kmp-429,20129,26.481617,80.070894,13,1,Trees,right side 20mtr neem tree,,,5
2768,429105,w/b-429.061,20234,26.47898,80.076148,13,1,Tubewell,left side 10mtr tube well,,,5
2769,429290,w/b-429.280,20490,26.477592,80.078817,13,1,Dirt Road,left side 10mtr dirt road,KACHHA ROAD,t,5
2770,429346,tlp,20475,26.47854,80.077016,13,1,Farm land ,farm land and right side 10mtr open space,,,5
2771,429460,w/b-429.468,20660,26.477571,80.078856,13,1,Drain,drain on 2mtr t/w terminal,,,5
2772,430000,kmp-430,21200,26.474894,80.084865,13,1,Residential area,left side 300mtr residential area,,,5
2773,430160,b/b,21360,26.474753,80.085144,13,1,Boring,left side 20mtr boring,,,5
2774,430225,tlp,21425,26.474127,80.08662,13,1,Trees,left side 10mtr peepal tree and well (veer singhpur) and ber tree on left side 2mtr,,,5
2775,430970,b/b,22170,26.473784,80.091528,13,1,Boring,right side 100mtr boring ,,,5
2776,431000,"kmp-431,w/b-430.999,tlp",22235,26.473599,80.094513,13,1,Farm land ,farm area (jcb and mannual both),,,5
2777,431055,w/b-431.136,22290,26.473173,80.094817,13,1,Farm land ,farm area,,,5
2778,431060,"b/b,tlp",22295,26.472655,80.095117,13,1,Trees,left side 50mtr 2 peepal tree,,,5
2779,431130,b/b,22365,26.472631,80.095126,13,1,Railway Track,left side 50mtr peepal tree and right side 150mtr railway track,,,5
2780,431220,"w/b-431.239,tlp",22455,26.472151,80.095402,13,1,Farm land ,farm area,,,5
2781,431330,"w/b-431.312,tlp",22565,26.470556,80.095378,13,1,Drain,drain 3.5mtr sv-11 side,,,5
2782,431332,w/b-431.318,22567,26.470539,80.095378,13,1,Drain,drain 3.5mtr terminal side,,,5
2783,431375,b/b,22610,26.470497,80.095372,13,1,Boring and High Tension Tower,left side 200mtr boring and right side 100mtr boring  and high tension tower on right side,,,5
2784,431560,w/b-431.551,22795,26.46853,80.096127,13,1,Drain,drain 3mtr on terminal side,,,5
2785,431615,b/b,22850,26.468488,80.096172,13,1,Trees,left side 40mtr neem tree and mango tree and right side 70mtr house and temple,,,5
2786,431860,tlp,23095,26.4677,80.096582,13,1,Trees,left side 50mtr mango trees,,,5
2787,432000,kmp-432,23340,26.466635,80.098016,13,1,Boring,right side 30mtr boring ,,,5
2788,432325,b/b,23665,26.464254,80.101425,13,1,Bending Point and Boring,bending board on left side 20mtr from 0 and right side 20mtr high tension tower and boring on 50mtr t/w terminal,,,5
2789,432560,b/b,23900,26.462728,80.103377,13,1,Boring,right side 100mtr boring and left side 100mtr mango trees,,,5
2790,432670,w/b-432.627,24010,26.462363,80.10405,13,1,High Tension Tower,left side 10mtr dirt road and mango trees and on 50mtr high tension tower and boring on 60-70mtr,,,5
2791,432880,tlp,24220,26.461412,80.105966,13,1,Dirt Road,on left side dirt road 20mtr ,,,5
2792,432887,w/b-432.909,24227,26.46104,80.106727,13,1,Trees,left side 20mtr mango tree,PAKKA ROAD,t,5
2793,433000,kmp-433,24340,26.460997,80.106803,13,1,Boring and Road side,left side 30mtr neem tree and t/w sv-11 side main road and boring,,,5
2794,433070,b/b,24410,26.460635,80.107549,13,1,High Tension Tower,left side 100mtr high tension tower and ,,,5
2795,433085,b/b,24425,26.460384,80.107939,13,1,Trees,left side 20mtr neem tree,,,5
2796,433095,w/b-433.076,24435,26.460254,80.1081,13,1,Trees,left side 20mtr neem tree,,,5
2797,433105,tlp,24445,26.460127,80.108045,13,1,Trees,left side 20mtr neem tree,,,5
2798,433165,"w/b-433.176,tlp",24505,26.460045,80.108052,13,1,Trees,right side 50mtr sagman tree ,,,5
2799,433195,b/b,24535,26.459657,80.10798,13,1,Boring,right side 100mtr boring and mango trees,,,5
2800,433590,tlp,25035,26.45763,80.110386,13,1,Boring,left side 20mtr boring and right side 30mtr peepal tree,,,5
2801,433975,b/b,25420,26.455581,80.113276,13,1,Open Place,open space jcb and mannual,,,5
2802,434000,kmp-434,25445,26.454642,80.114632,13,1,High Tension Tower,50mtr t/w terminal high tension tower,,,5
2803,434240,w/b-434.232,25685,26.452856,80.114486,13,1,Open Place,right side 100mtr ber tree and on left open space,,,5
2804,434395,w/b-434.425,25840,26.45156,80.114373,13,1,High Tension Tower,left side 30mtr high tension tower t/w terminal,,,5
2805,434720,tlp,26165,26.448553,80.11411,13,1,Boring and Road side,main road 4mtr terminal side and boring on left side 50mtr,,,5
2806,435000,kmp-435,26460,26.446594,80.113943,13,1,Farm land ,farm area and right side 300mtr house and trees ,,,5
2807,436000,kmp-436,27435,26.437735,80.114761,13,1,Farm land ,farm area and left side 150mtr eukalyptus,,,5
2808,436075,"b/b,tlp",27510,26.436968,80.114893,13,1,Trees,right side 15mtr mango tree,,,5
2809,436205,b/b,27640,26.436582,80.114898,13,1,Trees,left side 50mtr eukalyptus trees,,,5
2810,436220,w/b-436.200,27655,26.435523,80.115235,13,1,Trees,left side 50mtr eukalyptus trees and neem tree on left side 50mtr and hind river,,,5
2811,436306,w/b-436.224,27741,26.434988,80.115221,13,1,Drain,drain 50mtr terminal side and right side 30mtr temple,,,5
2812,436455,w/b-436.343,27890,26.434652,80.115198,13,1,High Tension Tower,right side 100mtr high tension tower and left side 100mtr mango tree and 2 high tension tower (jcb),,,5
2813,436620,tlp,28185,26.431096,80.11569,13,1,Boring and Road side,main road 4mtr terminal side and boring on left side 40mtr,,,5
2814,436647,w/b-436.647,28175,26.432038,80.11548,13,1,Road side,main road 4mtr sv-11 side,PAKKA ROAD,t,5
2815,437000,kmp-437,28565,26.427816,80.116179,13,1,Boring,left side 100mtr boring and right side 100mtr boring,,,5
2816,437042,b/b,28607,26.427787,80.116183,13,1,High Tension Tower,left side 200mtr tube well and on 250mtr high tension tower and right side 150mtr tube well,,,5
2817,438000,kmp-438,29518,26.420636,80.119752,13,1,High Tension Tower,left side 10mtr high tension tower,,,5
2818,438060,b/b,29578,26.419985,80.120083,13,1,Company Plant,right side 50mtr mahindra company plant,,,5
2819,438068,"w/b-438.068,tlp",29612,26.419533,80.120335,13,1,Road side,main road 35mtr sv-11 side,PAKKA ROAD,t,5
2820,438160,tlp,29678,26.419188,80.120488,13,1,Road side,main road 35mtr terminal side,,,5
2821,438161,w/b-438.112,29679,26.418672,80.120635,13,1,Boundary wall,right side 50mtr boundary wall and left side 10mtr electric pole,,,5
2822,438176,b/b,29694,26.418654,80.120649,13,1,Trees,right side 6mtr trees,,,5
2823,438278,w/b-438.160,29796,26.418528,80.120689,13,1,High tension tower and Boundary wall,left side 30mtr high tension tower and boundary wall,,,5
2824,438553,b/b,30071,26.418046,80.120701,13,1,High Tension Tower,left side 30mtr high tension tower and on 100mtr high tension tower,,,5
2825,438589,w/b-438.539,30107,26.415362,80.119964,13,1,Drain,drain 25mtr terminal side,,,5
2826,438650,"b/b,tlp",30168,26.415175,80.119399,13,1,Farm land ,farm area,,,5
2827,439000,kmp-439,30585,26.415024,80.119336,13,1,Oil Factory,right side 500mtr oil factory,,,5
2828,439037,tlp,30622,26.411942,80.117759,13,1,Oil Factory,right side 500mtr oil factory,,,5
2829,440000,kmp-440,31674,26.404002,80.115754,13,1,Farm land ,Agricultural Field,,,5
